id,listing_id,reviewer_name,date,comment_text,rating,cleanliness,communication,location,sentiment_score
205864169,21209134,John,2017-10-23,"My second stay at Yips place , made me appreciate how special the whole package is, Would highly recommend to all",3.1,3.0,4.9,4.9,0.62
208565812,21209134,夏花,2017-11-02,yim的房子看上去很很新。非常漂亮，地理位置很优越。出行也很方便。yim是个非常漂亮的房东也很热情。房间很大，最多可以入住四个人。性价比在曼谷市区算是很高的。推荐大家去入住。来了几次曼谷这一次是最满意的。,4.8,4.0,3.9,4.9,0.96
210037539,21209134,Cai,2017-11-07,Yim was a great host who was quick to respond with any questions or queries.  The accommodation was great with all necessities and the local area was close to travel links and things to do,3.9,4.6,4.1,4.1,0.78
210188161,21209134,MyAn,2017-11-08,Very very very wonderful experience staying in Yim 's place. The decoration of the house makes me think that the host is a talented designer.   Surely that I will stay there many times when travelling to Bangkok.,3.3,4.3,4.3,4.2,0.66
211732933,21209134,Cheng,2017-11-14,房子在市中心，走路到地铁站2分钟，交通非常便利，室内很干净卫生，很舒服，泰国2家人出游的不二选择！,4.4,4.8,4.8,4.6,0.88
212718558,21209134,琦,2017-11-19,很干净，很整洁，在市中心的边上，很安静，非常适合家庭出游，交通方便，离轮渡和轻轨很近，步行就能到，门口就有一家餐厅，很小资的感觉，里面还有一个帅哥，周围有吃的和便利店，很方便！强烈推荐,4.6,3.1,3.9,3.7,0.92
213951429,21209134,Kyungmi,2017-11-24,"close to Surasak station,  very friendly host.",3.1,4.2,3.9,3.4,0.62
215846229,21209134,祖留,2017-12-02,性价比很高，房东很年轻，沟通很方便。离公共交通好近，去各大商圈都很方便。,4.9,3.4,3.8,4.4,0.98
216689338,21209134,Kora,2017-12-05,Fantastic location. Very nice apartment. Good communication. We had a really great stay!,4.6,4.5,4.3,4.0,0.92
207832108,21435743,Nat,2017-10-30,Pai and Poony’ place was incredibly cozy and well decorated. A nice duplex room with fully equiped. Pai and Poony had organised everything agreed beforehand such as late check in. The place is clean with a good location( neighborhood area) and few mins to public transportation. Everything is perfect. Would definitely recommend!!,3.6,4.2,4.0,4.0,0.72
213164401,21435743,韵安,2017-11-20,"The landlord was very friendly and the room was good.I love it,!",4.2,3.4,4.9,4.6,0.84
213953325,21435743,Sarah,2017-11-24,"Pai's place was the perfect way to end my 2 week trip in Thailand. The loft was so comfortable and cozy, and it was close to the airport for my flight out the next morning. I loved the train night market- the stalls were much more unique than what I saw at the Chiang Mai Night Bazar and Bangkok Khao San Road. There was also a small hole in the wall roasted duck noodle soup stand nearby. It was hands down the best duck noodle soup I've ever had, and was a very authentic experience. Overall a fantastic experience, I wish I could have stayed longer.",4.2,3.6,4.2,4.8,0.84
214171319,21435743,Morten,2017-11-25,Nice little place close to the airport.,4.9,3.5,4.5,3.3,0.98
219219423,21435743,David & Sassi (+ Heidi & Rosalie),2017-12-17,"Leider waren wir nur eine Nacht in dieser Unterkunft, weil wir nächsten Morgen wieder nach Deutschland fliegen mussten. Die Unterkunft ist nagelneu, wir waren bestimmt erst die 4. oder 5. Gäste. Die Unterkunft sieht genauso aus, wie auf den Bildern. Sehr schick eingerichtet. Pai hat uns beide sehr liebevoll persönlich empfangen, uns Tipps gegeben und uns alle Gegebenheiten in der Umgebung erklärt. Die Unterkunft hat 5 Sterne verdient und wir würden jederzeit wieder hier buchen. Nächstes Mal aber mindestens eine Nacht mehr. :)",3.1,3.7,4.2,3.7,0.62
220848021,21435743,Sarah,2017-12-24,HCube was stylist and comfortable. Pooney let us in and showed us our room even when we arrive super late the first night. Great suggestions and a map to help us get around. We were able to use Uber and flag down a taxi easily. Highly recommend staying here especially if you’re looking to be close to the bkk airport while still being close to the city. (15 mins),3.8,4.4,3.5,4.6,0.76
222534123,21435743,Peyond,2017-12-30,"Thanks P'Pai and her team, they very nice and helpful! <br/>The house so good and convince to airport link, but at night, I prefer by taxi or motorcycle when go back the house, because around the house is quiet.",4.1,5.0,3.6,3.6,0.82
224378554,21435743,Jy,2018-01-03,"Its abit far from station. Can be search in google map by name ""hcube bkk""",3.8,4.7,4.3,3.7,0.76
228296658,21435743,Durrell,2018-01-19,Really enjoyed my stay at Poony and Pai place.  Very close to public transportation to and from the airport and downtown Bangkok (15 mins) <br/>close to local night market and walking distance to 53rd sol restaurants. Looking forward to staying here again. ,4.2,4.4,4.4,4.4,0.84
228510331,21435743,David,2018-01-20,Absolutely fantastic place,4.7,3.3,3.6,3.6,0.94
223280700,21902299,Katie,2018-01-01,The space is really awesome and it fit 5 of us super comfortably. Could have added more. It’s a really modern design and great location... right next to a seven eleven and easy for taxis to find.,4.4,3.7,3.5,3.7,0.88
225611707,21902299,鷹平,2018-01-07,Great room with large space and host always responds quickly. We could have great stay in Thailand.,4.8,4.0,4.1,4.4,0.96
227772805,21902299,Alex,2018-01-16,Nice apartment,3.4,4.6,4.5,3.4,0.68
228118897,21902299,Steven,2018-01-18,I would recommend a stay here for anyone coming to Bangkok.,4.5,4.2,4.5,4.2,0.9
229507076,21902299,Radosław,2018-01-24,Apartment was as I we expected. Really close to the old town.,5.0,3.6,4.1,4.6,1.0
230095673,21902299,Jade,2018-01-27,침구랑 테이블에 먼지가 좀 있는거 말고는 좋았어요:),3.9,3.0,4.4,4.4,0.78
230377452,21902299,Danang Aditya,2018-01-28,"The description is very accurate, basically you get what you see in the profile. The place is super clean and spacious. Personally I love the artsy touch of the hanuman picture on the headboard which taken from the original mural in Grand Palace.<br/>However, as explained in the profile, the apartment is not in close proximity with public transport access (eg. BTS/skytrain) so Grab or taxi would be your only option; and some drivers were struggling to find the place. <br/>But other than that, the apartment is uber nice: highly recommended! Especially Angela is easily reachable and will reply to your message in a blink ;)",3.4,4.1,4.6,5.0,0.68
231387432,21902299,Chee Khuen,2018-02-01,"The place is very strategic, close to Phan Fa pier if taking canal boats, also close to major buses route. From DMK, take bus number A4 to King Prajadiphok museum, then walk 3mins to reach the place. Walkable distance to many tourist attractions and to Khao San road. The place is actually facing Nang Loeng district police station, so it feels pretty safe. There is tourist info center just opposite, so you can enquire about other tour packages. 7 eleven convenient store is just around the corner. For authentic local thai food, you may walk to Nang Loeng market, 5min away, which is truly a hidden gem. The hawkers may not speak much English, but they are very accomodating. The room itself is new and well furnished, clean and feels spacious.",4.1,4.7,4.4,3.7,0.82
234526198,21902299,Sam,2018-02-13,"Estancia muy agradable, lo que ves en las fotos es lo que es. Nosotros nos hospedamos 2 noches en el apartamento 2 que está en la primera planta, los escalones son altos pero al estar en la primera planta no se hace pesado. Las cama son un poco duras, pero ya es gusto de cada uno. El apartamento se encuentra muy cerca del templo Golden Mountain que se puede ir andando y para ir a resto de templos o al centro puedes cogerte un Tuc Tuc o un Taxi. El baño olía un poco mal a desagüe, pero me ha pasado en otros sitios y por lo que se paga no le daría mucha importancia. Nada más salir de la puerta del edificio tienes una oficina de turismo/agencia de viajes que te pueden ayudar con información y venderte algún tour que quieras hacer. En general muy contento con mi estancia.",4.3,4.0,3.9,4.9,0.86
236353008,21902299,Sara,2018-02-19,"Wonderful location, clean, tidy, well stocked, non invasive host, all around great place!!!",4.6,3.1,3.8,4.0,0.92
251085463,23498446,Xin,2018-04-07,一个超棒的民俗体验，房东热情好客，特别会照顾人，能满足你的他们兄弟两人都会满足你，还带我们去参加他们宗教聚餐，玩的超级开心，大家都很照顾我们，房东也会帮忙给你指路带路去附近的佛寺游玩，总之，绝对不会让你失望的，简直世外桃源，房子的风格我好喜欢，下次来泰国会专程来这里很惬意的住一段时间来。,3.7,3.2,3.7,4.0,0.74
252990672,23498446,Xin,2018-04-13,在曼谷第二次入住了，第一次住就深深的喜欢上了那里，去普吉岛玩了几天回来后我又预定了那里，房东人很赞，来曼谷体验这里肯定没错了,3.9,4.0,3.5,4.5,0.78
270376617,23498446,Seamus,2018-05-29,"This place is absolutely incredible. You stay right on a khlong, getting views that tourists are paying 1000 baht an hour for, with a wonderful, knowledgeable and enthusiastic host. It does get a little bit noisy with the boats sometimes, but only during daylight hours, and why would you be sleeping in late with Wat Arun a 10 minute stroll away? Book this place if you can, you won't regret it.",4.8,3.9,4.0,4.3,0.96
277707238,23498446,膺达,2018-06-17,非常棒的房东！非常热情，有接送服务，会带你到处去玩并给你许多当地游玩的建议！同时家里的房间风格非常特别！下次还会入住,3.4,3.4,4.4,4.3,0.68
278398152,23498446,佳奇,2018-06-18,非常棒的一套房子 一半在水上一半在岸上 木质的房屋 很有特色  水里有很多大鱼 水出乎意料的一点都臭 而且没有蚊子 很奇妙的一次住处体验 真的不敢相信   房东ohm特别热情 英语非常好 他和他的朋友title 都很热情 带着我们去周围转 请我们吃了当地特色小吃 还一起干杯,4.7,5.0,4.4,3.1,0.94
279890918,23498446,Lichen,2018-06-22,The house is in a lovely local area with easy access by ferry to Wat Po. Ohm is wonderful and is doing tours of the area which I highly recommend. His hospitality and local advice made our stay in Bangkok super enjoyable and the house is a cute wooden traditional building built right over the water. I would highly recommend staying here. ,3.1,4.7,4.4,3.1,0.62
283472567,23498446,다슬,2018-06-30,"The Canal Boat House experience has been nothing short of the best time I have ever had in Thailand.<br/>The rooms & facilities are clean and the balcony is the best place to relax. Watch the boats go by during the day after you catch the sunrise or just rest there while the sun sets and feel the cool breeze calm your senses. You will get to taste the history of Thailand right there in the community.<br/>The location of the boat house is extremely ideal if your plan is to try the good and cheap local cuisine. A good restaurant is just ONE minute away on foot. The temples worth visiting are very nearby and the rest of Bangkok city can be easily and cheaply accessed by the nearby river crossing(boat) or taxi.<br/>All adventures start with a ""Yes"", so say yes to Canal Boat House and let the magic begin.",3.4,5.0,4.5,4.7,0.68
